models,model_rounds,validation_accuracy,validation_lower_bound,validation_upper_bound,validation_total,validation_correct,test_accuracy,test_lower_bound,test_upper_bound,test_total,test_correct,validation_TP,test_TP,validation_FP,test_FP,validation_TN,test_TN,validation_FN,test_FN
"wisconsin_exoplanets-openai10,wisconsin_exoplanets-openaio1,wisconsin_exoplanets-phi","5,2,1",0.8679245283018868,0.7466317671362636,0.9452098981468189,53,46,0.8285714285714286,0.7196915890949332,0.9081577925723143,70,58,16,18,1,6,30,40,6,6
"wisconsin_exoplanets-openai10,wisconsin_exoplanets-openai10o1,wisconsin_exoplanets-openailong","5,5,4",0.8679245283018868,0.7466317671362636,0.9452098981468189,53,46,0.8857142857142857,0.7871719578309098,0.9493478012096436,70,62,17,22,2,6,29,40,5,2
"wisconsin_exoplanets-gemini,wisconsin_exoplanets-openai,wisconsin_exoplanets-openai4510","7,6,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7424242424242424,0.6199387593265298,0.8422336207426879,66,49,20,24,7,9,34,25,2,8
"wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-openai4510","1,5,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.803030303030303,0.6867611541519056,0.8907397343822825,66,53,14,23,1,4,40,30,8,9
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-gemini,wisconsin_exoplanets-phi","2,7,1",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.6818181818181818,0.5556078292305275,0.7911016327585585,66,45,17,21,4,10,37,24,5,11
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-gemini,wisconsin_exoplanets-gemma","2,7,1",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.6515151515151515,0.5242397683271001,0.7647080305896783,66,43,18,20,5,11,36,23,4,12
"wisconsin_exoplanets-gemini10,wisconsin_exoplanets-openai10o1,wisconsin_exoplanets-openaio1","2,5,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,18,17,5,7,36,27,4,15
"wisconsin_exoplanets-gemini10,wisconsin_exoplanets-openai45,wisconsin_exoplanets-openaio1","2,4,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.6818181818181818,0.5556078292305275,0.7911016327585585,66,45,19,18,6,7,35,27,3,14
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai10","2,3,5",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7424242424242424,0.6199387593265298,0.8422336207426879,66,49,20,29,7,14,34,20,2,3
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-openaio1","2,1,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7272727272727273,0.6036427957562946,0.8296733838204806,66,48,20,26,7,12,34,22,2,6
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-gemini,wisconsin_exoplanets-geminipro10","2,7,3",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,15,15,2,5,39,29,7,17
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-openai,wisconsin_exoplanets-openaio1","2,6,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7272727272727273,0.6036427957562946,0.8296733838204806,66,48,22,29,9,15,32,19,0,3
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-geminipro,wisconsin_exoplanets-llama","2,2,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.696969696969697,0.5714834854226349,0.8041003533935258,66,46,15,20,2,8,39,26,7,12
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-openai4510,wisconsin_exoplanets-openailong","2,2,4",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8484848484848485,0.7389589287110891,0.9248753700606944,66,56,21,28,8,6,33,28,1,4
"wisconsin_exoplanets-geminipro,wisconsin_exoplanets-openai,wisconsin_exoplanets-openaio1","2,6,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,19,17,6,7,35,27,3,15
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-deepseek,wisconsin_exoplanets-geminipro10","2,1,3",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7424242424242424,0.6199387593265298,0.8422336207426879,66,49,15,21,2,6,39,28,7,11
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic10,wisconsin_exoplanets-anthropic37","2,1,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7878787878787878,0.6697885403521799,0.8788980677448571,66,52,20,27,7,9,34,25,2,5
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-llamaphi","2,5,1",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8333333333333334,0.7213265468376222,0.9137520659512851,66,55,22,29,9,8,32,26,0,3
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-gemma","2,5,1",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8484848484848485,0.7389589287110891,0.9248753700606944,66,56,19,27,6,5,35,29,3,5
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-openai","2,2,6",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7727272727272727,0.6530018980228203,0.8668572164845951,66,51,22,29,9,12,32,22,0,3
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-llama,wisconsin_exoplanets-openai4510","2,2,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7727272727272727,0.6530018980228203,0.8668572164845951,66,51,17,20,4,3,37,31,5,12
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-llama","2,2,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7575757575757576,0.6363888076622838,0.8546316735018541,66,50,21,27,8,11,33,23,1,5
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-openai","2,5,6",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8181818181818182,0.7039345441700697,0.9023647979841516,66,54,22,28,9,8,32,26,0,4
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-geminipro10","2,2,3",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8636363636363636,0.7568586684861609,0.9357018153567447,66,57,18,26,5,3,36,31,4,6
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-llama,wisconsin_exoplanets-openaio1","5,2,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7878787878787878,0.6697885403521799,0.8788980677448571,66,52,19,26,6,8,35,26,3,6
"wisconsin_exoplanets-openai4510,wisconsin_exoplanets-openailong,wisconsin_exoplanets-openaio1","2,4,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8181818181818182,0.7039345441700697,0.9023647979841516,66,54,20,28,7,8,34,26,2,4
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-openai45","2,5,4",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8181818181818182,0.7039345441700697,0.9023647979841516,66,54,22,30,9,10,32,24,0,2
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-geminipro,wisconsin_exoplanets-gemma","5,2,1",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.5909090909090909,0.46293656355858825,0.7104508976039902,66,39,13,9,0,4,41,30,9,23
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai4510","5,3,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7575757575757576,0.6363888076622838,0.8546316735018541,66,50,13,16,0,0,41,34,9,16
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-geminipro","2,2,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8636363636363636,0.7568586684861609,0.9357018153567447,66,57,18,26,5,3,36,31,4,6
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-gemini10","2,2,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8636363636363636,0.7568586684861609,0.9357018153567447,66,57,17,26,4,3,37,31,5,6
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-openailong,wisconsin_exoplanets-openaio1","5,4,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7575757575757576,0.6363888076622838,0.8546316735018541,66,50,20,28,7,12,34,22,2,4
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-gemini10,wisconsin_exoplanets-llama","5,2,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7727272727272727,0.6530018980228203,0.8668572164845951,66,51,13,22,0,5,41,29,9,10
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openaio1","5,1,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7575757575757576,0.6363888076622838,0.8546316735018541,66,50,21,28,8,12,33,22,1,4
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-openai,wisconsin_exoplanets-openaio1","5,6,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7727272727272727,0.6530018980228203,0.8668572164845951,66,51,21,28,8,11,33,23,1,4
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-gemini","2,2,7",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7878787878787878,0.6697885403521799,0.8788980677448571,66,52,19,26,6,8,35,26,3,6
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-geminipro,wisconsin_exoplanets-openai10","5,2,5",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.803030303030303,0.6867611541519056,0.8907397343822825,66,53,17,28,4,9,37,25,5,4
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-falcon10","2,5,1",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8484848484848485,0.7389589287110891,0.9248753700606944,66,56,19,28,6,6,35,28,3,4
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-openailong","2,2,4",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7121212121212122,0.5874932401392494,0.816959774581892,66,47,22,28,9,15,32,19,0,4
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-openai45","2,2,4",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7121212121212122,0.5874932401392494,0.816959774581892,66,47,22,28,9,15,32,19,0,4
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-llamaphi","5,3,1",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8181818181818182,0.7039345441700697,0.9023647979841516,66,54,17,27,4,7,37,27,5,5
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-llama","5,3,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7575757575757576,0.6363888076622838,0.8546316735018541,66,50,13,21,0,5,41,29,9,11
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-gemma","5,3,1",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.6363636363636364,0.5087394315103153,0.7513222169426668,66,42,13,12,0,4,41,30,9,20
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-gemini","2,5,7",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8333333333333334,0.7213265468376222,0.9137520659512851,66,55,18,27,5,6,36,28,4,5
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-openai,wisconsin_exoplanets-openai4510","2,6,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.8484848484848485,0.7389589287110891,0.9248753700606944,66,56,22,28,9,6,32,28,0,4
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemini","5,1,7",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7727272727272727,0.6530018980228203,0.8668572164845951,66,51,18,24,5,7,36,27,4,8
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-gemma,wisconsin_exoplanets-openaio1","5,1,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7272727272727273,0.6036427957562946,0.8296733838204806,66,48,19,21,6,7,35,27,3,11
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-llama,wisconsin_exoplanets-openai4510","5,2,2",0.8571428571428571,0.7460585493565118,0.9325368444285195,63,54,0.7424242424242424,0.6199387593265298,0.8422336207426879,66,49,14,21,1,6,40,28,8,11
"wisconsin_exoplanets-openai10,wisconsin_exoplanets-openai4510,wisconsin_exoplanets-openaio1","5,2,2",0.8490566037735849,0.7240788211452831,0.9325074618840362,53,45,0.8714285714285714,0.7699116098309631,0.9394866858096107,70,61,15,19,1,4,30,42,7,5
"wisconsin_exoplanets-openai10,wisconsin_exoplanets-openai4510,wisconsin_exoplanets-phi","5,2,1",0.8490566037735849,0.7240788211452831,0.9325074618840362,53,45,0.8571428571428571,0.7529317522496477,0.9293095457331302,70,60,15,19,1,5,30,41,7,5
"wisconsin_exoplanets-openai10,wisconsin_exoplanets-openaio1,wisconsin_exoplanets-qwq","5,2,1",0.8490566037735849,0.7240788211452831,0.9325074618840362,53,45,0.8285714285714286,0.7196915890949332,0.9081577925723143,70,58,16,18,2,6,29,40,6,6
"wisconsin_exoplanets-openai10,wisconsin_exoplanets-phi,wisconsin_exoplanets-qwq","5,1,1",0.8490566037735849,0.7240788211452831,0.9325074618840362,53,45,0.8285714285714286,0.7196915890949332,0.9081577925723143,70,58,16,18,2,6,29,40,6,6
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai4510","2,3,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7727272727272727,0.6530018980228203,0.8668572164845951,66,51,13,18,1,1,40,33,9,14
"wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai4510,wisconsin_exoplanets-openaio1","3,2,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6363636363636364,0.5087394315103153,0.7513222169426668,66,42,12,8,0,0,41,34,10,24
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-gemini,wisconsin_exoplanets-gemini10","2,7,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7575757575757576,0.6363888076622838,0.8546316735018541,66,50,14,17,2,1,39,33,8,15
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-gemma","2,3,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6363636363636364,0.5087394315103153,0.7513222169426668,66,42,14,15,2,7,39,27,8,17
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-openaio1,wisconsin_exoplanets-qwq","5,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.696969696969697,0.5714834854226349,0.8041003533935258,66,46,18,20,6,8,35,26,4,12
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-qwq","2,5,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.8484848484848485,0.7389589287110891,0.9248753700606944,66,56,18,25,6,3,35,31,4,7
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-geminipro,wisconsin_exoplanets-gemma","2,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.5909090909090909,0.46293656355858825,0.7104508976039902,66,39,14,12,2,7,39,27,8,20
"wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai,wisconsin_exoplanets-openaio1","3,6,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,19,17,7,7,34,27,3,15
"wisconsin_exoplanets-geminipro,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openaio1","2,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6515151515151515,0.5242397683271001,0.7647080305896783,66,43,18,17,6,8,35,26,4,15
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-deepseek,wisconsin_exoplanets-openai4510","2,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.803030303030303,0.6867611541519056,0.8907397343822825,66,53,15,25,3,6,38,28,7,7
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-qwq","2,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7878787878787878,0.6697885403521799,0.8788980677448571,66,52,19,26,7,8,34,26,3,6
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-openai10o1","2,2,5",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7575757575757576,0.6363888076622838,0.8546316735018541,66,50,21,29,9,13,32,21,1,3
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-falcon","2,5,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.8181818181818182,0.7039345441700697,0.9023647979841516,66,54,18,26,6,6,35,28,4,6
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-openai10","2,2,5",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7272727272727273,0.6036427957562946,0.8296733838204806,66,48,21,29,9,15,32,19,1,3
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemini","2,1,7",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7121212121212122,0.5874932401392494,0.816959774581892,66,47,18,25,6,12,35,22,4,7
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemini10","2,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7121212121212122,0.5874932401392494,0.816959774581892,66,47,15,20,3,7,38,27,7,12
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-openai4510","2,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7575757575757576,0.6363888076622838,0.8546316735018541,66,50,16,24,4,8,37,26,6,8
"wisconsin_exoplanets-gemini,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openai4510","7,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7424242424242424,0.6199387593265298,0.8422336207426879,66,49,20,24,8,9,33,25,2,8
"wisconsin_exoplanets-geminipro,wisconsin_exoplanets-openai45,wisconsin_exoplanets-openaio1","2,4,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,19,18,7,8,34,26,3,14
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-gemini10","2,5,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.8333333333333334,0.7213265468376222,0.9137520659512851,66,55,14,24,2,3,39,31,8,8
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-llamaphi","2,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7424242424242424,0.6199387593265298,0.8422336207426879,66,49,22,29,10,14,31,20,0,3
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-openai10o1","2,5,5",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.8333333333333334,0.7213265468376222,0.9137520659512851,66,55,21,30,9,9,32,25,1,2
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-gemini10,wisconsin_exoplanets-gemma","2,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,14,16,2,6,39,28,8,16
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-openailong","2,5,4",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.8181818181818182,0.7039345441700697,0.9023647979841516,66,54,21,30,9,10,32,24,1,2
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-openai10,wisconsin_exoplanets-openaio1","5,5,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7575757575757576,0.6363888076622838,0.8546316735018541,66,50,20,28,8,12,33,22,2,4
"wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai,wisconsin_exoplanets-openai4510","3,6,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7424242424242424,0.6199387593265298,0.8422336207426879,66,49,14,17,2,2,39,32,8,15
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-deepseek,wisconsin_exoplanets-openai4510","2,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.8484848484848485,0.7389589287110891,0.9248753700606944,66,56,15,22,3,0,38,34,7,10
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-gemini,wisconsin_exoplanets-geminipro","2,7,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.696969696969697,0.5714834854226349,0.8041003533935258,66,46,14,14,2,2,39,32,8,18
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-deepseek,wisconsin_exoplanets-geminipro","2,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7424242424242424,0.6199387593265298,0.8422336207426879,66,49,14,21,2,6,39,28,8,11
"wisconsin_exoplanets-falcon10,wisconsin_exoplanets-gemini,wisconsin_exoplanets-openaio1","1,7,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,18,18,6,8,35,26,4,14
"wisconsin_exoplanets-gemini,wisconsin_exoplanets-openaio1,wisconsin_exoplanets-phi","7,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,16,16,4,6,37,28,6,16
"wisconsin_exoplanets-gemini10,wisconsin_exoplanets-openailong,wisconsin_exoplanets-openaio1","2,4,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6818181818181818,0.5556078292305275,0.7911016327585585,66,45,18,18,6,7,35,27,4,14
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-gemma,wisconsin_exoplanets-openai4510","2,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7121212121212122,0.5874932401392494,0.816959774581892,66,47,16,15,4,2,37,32,6,17
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-openai10o1,wisconsin_exoplanets-openaio1","2,5,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7575757575757576,0.6363888076622838,0.8546316735018541,66,50,22,31,10,15,31,19,0,1
"wisconsin_exoplanets-gemini,wisconsin_exoplanets-gemini10,wisconsin_exoplanets-phi","7,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6515151515151515,0.5242397683271001,0.7647080305896783,66,43,12,12,0,3,41,31,10,20
"wisconsin_exoplanets-openai4510,wisconsin_exoplanets-openaio1,wisconsin_exoplanets-phi","2,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,14,13,2,3,39,31,8,19
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-gemini,wisconsin_exoplanets-openai10o1","5,7,5",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7727272727272727,0.6530018980228203,0.8668572164845951,66,51,21,29,9,12,32,22,1,3
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-gemini,wisconsin_exoplanets-openai45","5,7,4",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.803030303030303,0.6867611541519056,0.8907397343822825,66,53,21,30,9,11,32,23,1,2
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-gemini10,wisconsin_exoplanets-gemma","5,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,12,13,0,3,41,31,10,19
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-openailong,wisconsin_exoplanets-openaio1","2,4,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7121212121212122,0.5874932401392494,0.816959774581892,66,47,22,30,10,17,31,17,0,2
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-falcon10,wisconsin_exoplanets-openaio1","5,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7121212121212122,0.5874932401392494,0.816959774581892,66,47,18,24,6,11,35,23,4,8
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openai4510","2,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.8484848484848485,0.7389589287110891,0.9248753700606944,66,56,22,28,10,6,31,28,0,4
"wisconsin_exoplanets-anthropic,wisconsin_exoplanets-openai45,wisconsin_exoplanets-openailong","2,4,4",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.8484848484848485,0.7389589287110891,0.9248753700606944,66,56,19,27,7,5,34,29,3,5
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-openaio1,wisconsin_exoplanets-qwq","2,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6666666666666666,0.5398613431497497,0.7779692372780057,66,44,18,19,6,9,35,25,4,13
"wisconsin_exoplanets-gemini,wisconsin_exoplanets-openai4510,wisconsin_exoplanets-phi","7,2,1",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.6818181818181818,0.5556078292305275,0.7911016327585585,66,45,13,15,1,4,40,30,9,17
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-geminipro,wisconsin_exoplanets-openai10o1","5,2,5",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.803030303030303,0.6867611541519056,0.8907397343822825,66,53,16,27,4,8,37,26,6,5
"wisconsin_exoplanets-anthropic37,wisconsin_exoplanets-llamaphi,wisconsin_exoplanets-openaio1","2,1,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7272727272727273,0.6036427957562946,0.8296733838204806,66,48,22,30,10,16,31,18,0,2
"wisconsin_exoplanets-gemini10,wisconsin_exoplanets-openai,wisconsin_exoplanets-openai4510","2,6,2",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.7878787878787878,0.6697885403521799,0.8788980677448571,66,52,12,19,0,1,41,33,10,13
"wisconsin_exoplanets-anthropic3710,wisconsin_exoplanets-geminipro10,wisconsin_exoplanets-openai10o1","5,3,5",0.8412698412698413,0.7274019825071563,0.9211661892477585,63,53,0.803030303030303,0.6867611541519056,0.8907397343822825,66,53,17,27,5,8,36,26,5,5
